galaxy,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),"Intergalactic Development Index (IDI), Rank",Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),"Unemployment, total (% of labour force)",Labour force participation rate (% ages 15 and older),Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,Renewable energy consumption (% of total final energy consumption),Domestic credit provided by financial sector (% of GGP),Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),Gender Development Index (GDI),Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),y,diff - Life expectancy at birth,diff - Mortality rate,diff - Labour force participation rate (% ages 15 and older),diff - Mean years of education,diff - Expected years of education,diff - Estimated gross galactic income per capita,diff - Population with at least some secondary education,diff - Intergalactic Development Index (IDI),"diff - Intergalactic Development Index (IDI), Rank","Population, ages 15–64 (rate)","Population, ages 65 and older (rate)","Population, under age 5 (rate)"
NGC 5237,1011030.0,1.1088572287294525,89.45099645600239,75097.77723368486,0.9688162021256796,19.604572208891486,16.940258571818347,59.8550688081891,30.742069846081648,364.1726348348328,113.28329844477251,27.1367514851984,78.39554507390213,2.1619326611220617,12.119550115866197,71.01269148862653,73.16633847485326,56.088538310976894,56.935239269458506,1.9035706097530205,25.54814366895282,23.005693266723448,18.21618438507825,67274.9963882364,20220.98937401481,15.562048670393965,84.6785794538973,26.979186732760947,9.035217338083172,8.199587931863077,263.9107042056649,29.703482509532925,5.898713890076009,182540.3731014161,106.39255150216768,291.02194416864177,126.49275534668296,111.00787838781947,19.968282870249933,1.0540533111792172,24.78353071409691,5.020828093419342,41.29223372774636,0.09971018296013978,-6.644529964685049,58.43559574926843,3.212599862006485,-2.3689181768189655,-2.30021024954819,28124.17228506063,-25.86037141906054,-0.01468571747204539,4.322210912673327,2.421272151233239,0.2923832409965109,0.3139412494810506
Horologium I,1011030.0,0.9371018162261756,85.57264475203642,15349.535443208597,0.7752995653592711,15.607137852037232,9.793678904882801,171.80417439873472,60.51259273371916,609.1207737068521,86.48008913289058,11.7058678172192,129.97079417132346,2.1881077539636067,17.775928053314463,79.43616959013204,68.61936642472887,49.05110634553147,51.34481847822453,2.363502790375652,36.340529154695844,23.32205749163289,10.149216566659499,27615.09291614753,7417.424287986007,26.073011396634822,113.72859460103088,32.25832477502077,7.0931603758260895,49.31298979019296,130.55653570142584,54.15766851011684,15.06206096513279,60377.28639258955,112.5001219083424,376.45832405765947,121.72030445755152,58.4733657144476,7.7362107816020025,1.0407060561052386,30.88565407442905,3.1376450954895407,25.67888654370121,0.045179709198499673,-10.629895493814587,-26.72110889564007,5.774857865114768,-3.9462624168098106,-1.6425875170073923,-3610.698590166183,12.333167613222136,-0.13965711488865717,3.5737186037455264,0.7713110443099869,0.06471448480235154,0.11900049682370992
Grus II,1011030.0,0.9876612704025975,73.21081915125276,30552.643454472767,0.8152351409222567,17.488430358505287,11.377012006322055,135.9674418909575,23.61207930922821,348.8685899095769,96.82039050578541,17.17396110486753,115.93542504137268,3.1196788190100007,9.658324281239134,84.47986927159158,82.57387221683047,77.99996867895241,56.29754792004907,2.7911331656647427,22.130964295349717,17.415836645076695,13.91529080499632,18804.365788820527,8652.283119125883,23.88061993409649,139.90610838321246,38.10940363155894,18.276225680222684,46.16504786757335,90.1328803505333,26.7601473955558,10.974105526682614,103933.18948637707,121.56733844617509,274.81563456234346,99.8300560356461,57.96583023411583,8.03664245897016,0.9607672258437148,26.25678833465355,2.874874386688053,17.32410976654365,0.037819746486514434,0.9063123558055253,51.979792809282856,9.20217738627042,1.260000485882971,0.8447169124792815,11932.559526966917,12.344278919060443,-0.004038450349494349,-4.420129176247599,1.3456858188232055,0.11332506996122302,0.14710149557458718
Tucana IV,1011030.0,0.7596172610450534,60.81838297292515,27496.21787006059,0.6537084244700206,14.808973570898347,4.896907966162784,192.53438094941518,26.607272112690712,1047.2357011357492,61.12733767256399,12.56384670124758,136.4039040412188,2.7998802036114228,9.430357441839098,79.07792594653716,84.58447952853112,66.80561466486279,68.89309164165647,2.370031978135471,9.586023300237905,43.39779264750278,22.988353833490955,23616.803451141583,4596.924535308874,11.099977518522685,72.96636634494939,25.763350028213267,9.244241173456468,67.14413684827528,94.57365689752271,33.52894107175311,10.217915738224626,116081.76047249696,143.89292148354062,128.96618983962412,113.93962360465906,36.658270563049854,7.82148047102259,0.8892319857770493,10.322135272723377,6.476459234753845,37.80270756083197,0.029577201104784127,-2.595844122294622,174.1799869185897,-4.297015492410424,0.0987616850894879,3.3615237216068383,29668.41287948368,-8.732938462120863,0.04441503418421333,3.100920936535033,0.2567013378161593,0.05543271589400517,0.03662764554330247
IC 1613 (UGC 668),1011030.0,0.7739792298400855,66.65270910964989,9683.675142291253,0.5183088179379332,12.860663468361304,5.751389879131029,202.92115148326286,35.38532930020037,794.5518562048459,52.92231543517316,15.144791595410464,219.88811177386845,2.1707523703764418,8.839405570084262,72.47434222379084,72.05433658222061,57.923967588245716,60.08926120429774,1.2082155540377857,17.760916192790614,53.6883081137229,37.293414919312646,12019.830192851256,11947.004698849023,24.33022439199314,140.8675435004311,33.77276610651788,27.61255813605701,99.17004269481829,84.53827090246209,29.99472203263948,6.417917847479534,108554.05248912297,100.36225127016606,343.1216861697686,93.60105118320736,30.402929447400776,6.633116160725198,0.8905704923090445,-12.834156823628035,6.105015209920043,4.895441694853421,0.030095460546850968,-0.6995593609088644,133.26287790199711,-3.068850175394175,2.9687672660425344,1.4920437646113882,19326.42422190006,6.321469981660009,-0.02661270585665232,-5.662531914945163,0.787375075475202,0.053494496963393735,0.0379869115315985
Cetus III,1011030.0,0.5763589656192337,49.560997958016884,28347.482558887823,0.898933055342472,15.412325764874018,8.214959579366436,205.893030040438,22.890320761688532,380.9235210297657,43.39223552910286,15.905593408508803,157.19061486789914,2.5749626728957704,35.17644867208729,68.05889709916065,46.596923476319255,55.55494605752182,55.895531310391036,2.620811946255053,60.92618762411593,39.14442119977626,10.071658362167339,10480.628938375694,7720.569222544194,21.079884899833733,154.50361341009526,35.069826214123566,10.01760016565736,82.47830216790251,84.00327659118788,19.345318739103234,10.607421128478904,123906.23342638508,126.10936242220885,907.5399228987967,127.00677347656824,55.35181188171562,10.941216633617175,0.9742123504497232,16.69519519976502,27.521644296780266,20.110974414139324,0.029675349366938275,-4.402747605678101,281.5910788196111,11.315748867654904,3.3810456284830996,1.3263333718357302,15153.623287396014,7.720338289680143,0.019518009192749153,26.01505011040115,1.188488026395154,0.1044804097063453,0.28555561316880257
KKR 03 (KK98 230),1011030.0,0.9578217570221592,81.67788742692811,35147.78743717815,0.8445852314337144,16.040443899888267,16.4552604377644,115.11373970071229,36.48258342019409,880.2058427990323,80.9069997003222,13.632726831338378,85.50184248976785,2.3099704282264804,13.281012361209662,69.97422641101593,69.67567251263225,108.6453041415346,54.736802256722726,2.070479551291055,24.854204840376585,30.54469518458769,5.962924184726743,39221.58122098207,5894.160185461957,9.824009028774343,191.72459120965698,16.043899849809552,9.865679172462984,24.338947835944467,103.7676181090794,36.29859595252193,10.877571512210588,122515.86460400926,118.82584513004515,350.67390164246683,138.61419214193415,57.82470854304186,13.004963156133542,1.0636368470117366,24.3224344088988,5.146959832551065,23.55713513607997,0.03540268155775728,-7.4531283741591,91.5336504793167,10.192556043256316,-0.3586318098934588,-3.3940133889627138,16477.846610099514,6.140745176439048,0.005352849915835189,0.8352232157543005,0.7263520105091373,0.08663628906497041,0.11651101534208423
Grus I,1011030.0,1.0098526689992444,85.62714901031502,21783.743145336102,0.9728910053207168,17.635780315970074,11.33103626349052,121.25140602636385,26.481692231618496,985.8104087397824,100.85449530657841,22.24963323148394,109.32047153395672,3.036944123375436,20.550377502933827,72.2843114978138,64.83169608480354,67.33386485530903,49.01696821308572,2.9041660578384167,38.2815141716987,25.356674009974927,25.09168786154293,30089.761737963792,10692.883836491801,20.796182196272348,100.3186993572802,45.94561564927331,10.583061776479676,71.24668458574277,126.08157530517576,26.18290366945518,5.850107421350982,98140.43559986843,134.73553964615962,221.5300411567572,147.958149682978,78.65407559571464,10.365045352742364,1.027531860955687,28.05693886773519,5.509495145101197,20.006383812228233,0.06874252462184582,-6.0161824237725625,62.60912970673894,14.988136704730437,-1.296436246935027,-0.07687618809551111,8091.468119652574,-20.55388802926268,-0.005301356688660608,58.39732427347988,0.5898150448075584,0.07017954811960563,0.06510516003525653
Virgo I,1011030.0,0.5818294352035531,59.27991565596535,13763.559005911775,0.4759754002871666,10.023447960203915,5.5019105464774,266.96925752615977,20.50699604528252,872.6366631976393,63.12393574752761,15.654312518442529,175.21910427203412,3.018514371784848,15.208837798608071,82.85616570474083,83.47152267509935,60.5079409048788,50.37150653437351,2.3790162112833046,28.05902211319632,66.70415404890244,42.1663643582293,29451.662735051406,8075.718854397642,17.21590605163051,98.17761874675229,23.77634757740172,9.638849787714346,105.1018856846356,79.45299035728084,23.77659089568461,10.411341703661202,40884.172046302316,103.13767967788971,554.7913098424913,65.25471646731299,30.471229771006087,6.06610890894309,0.8803341043586754,21.314527661370505,9.80043550504121,27.821240394616453,0.029836174230962964,-0.5881537091641889,67.27501766057935,8.984266427621606,1.9308941556952108,2.455320640936762,5306.722827317772,-1.804208911433875,0.05074191286398749,-5.126672397136105,0.5223129456429635,0.037191753260443834,0.03297298232059428
Andromeda II,1011030.0,1.0985141945664074,88.47131045967518,45907.88814925325,1.0007113944358603,21.3685695964902,13.781150262435277,76.4718630620085,22.756537420190753,547.3091926741529,113.37874238184162,39.329257738194926,38.38077037897649,2.812707634852174,22.344846624783887,62.6877698025684,56.423959020763704,56.970973124911964,54.38386728212458,2.3264283290601844,55.691676784503755,15.344820094521893,5.934039814537518,41707.65139865467,4869.5885963944065,20.29121114154644,116.56032866653514,33.666360002293324,8.559416186996591,41.56859552574159,234.63897800042253,24.52893957414711,8.277076909447718,137441.59980116546,101.22659479212516,197.65760113170924,183.06965989849442,91.69855963697071,12.478933584133287,1.019627511372868,6.609588101874646,5.514502955435244,37.01454815287926,0.14388356063625066,6.0156423498640095,77.95117847972676,10.178177256966023,1.6646909629383444,0.05409276889042758,12848.547619971676,-0.5248923714276543,0.11476781725783225,13.648782987566278,0.9022561484218251,0.09019954657280183,0.06446701924903059
Maffei 2,1011030.0,0.9488967427839003,79.03737284120831,13138.522038430758,0.6997870291555688,14.365451569788403,8.127076003423376,188.86234335098897,23.56727777523459,390.8269953753901,47.23064706290665,13.73230707668555,113.5055184783002,2.1778997472697,10.154271540680297,83.22318080969805,79.84515148704658,106.83098250072949,60.18736783969311,1.8284494001120817,23.286250456570286,45.05980412817818,10.780316203057813,22564.866995486518,6242.9699090169,27.232632354485602,142.94184981458346,13.454003330111439,34.12100927439343,100.37635954167564,76.47596277450016,22.783748329639433,11.440408197486086,94689.33243625461,134.92094026144562,228.010756834708,109.49891235154932,16.6812292815124,11.413618270269179,1.0405562247287432,-0.9445453488150974,5.0275541672976125,22.817743998802115,0.03424120613526915,-10.861604956000477,19.241680253442723,13.196127598620606,0.48992879793368355,-0.6175042195234539,12563.650523444785,6.2553509350110446,0.05671359517251079,1.0623785620118424,1.086740098964021,0.14198966017259232,0.18782670621835731
UGCA 86,1011030.0,0.8888877068063884,83.38930270700017,34766.43171362135,0.7454556486668589,12.60390043194155,7.368224230964187,207.78109321163618,31.516921685571322,536.3729058655169,86.25134585545472,12.344751624100445,172.17680233926498,4.131135845857519,21.948751448952393,72.33833163369654,63.62664926284153,80.6479043146432,54.80422212083442,2.968139705226016,36.84694182533874,21.43295223415396,14.574714919226404,18005.57365653451,7410.751775112696,22.742573367120713,116.956432114154,30.27298013735549,1.436780244187423,60.03683791952177,75.85958505283999,30.937327397346497,12.994275136321844,111107.29172506578,129.3723880711361,236.67423279920726,79.14311794081914,56.94164993707364,8.326221214461363,0.9544805731015478,23.80839040898678,5.1438201224708875,27.4806365324513,0.032900828850629726,2.8175336835529237,150.24640129895118,27.72345184779575,-0.9005691874262016,-1.1817625548894597,9504.760127657595,32.56266573174046,0.02788429779247703,-16.17564899433654,1.1057497482096663,0.10183977064174728,0.12095441647883798
IC 342,1011030.0,0.9979665228071994,83.72232273105178,40987.4546602865,0.9697317509153413,16.17226261634895,13.33279742256972,76.71801797547296,30.743469370216488,441.03402059548415,81.46744308261384,22.78875850464351,61.848318361364356,3.2401075850012417,14.528395875070071,68.32018919052594,74.49147218865106,66.9015757643551,53.42284888723978,2.710856422996345,30.52188227562836,22.35424700112976,16.704737740557775,48399.05694739313,10122.231164621528,12.330785433069078,119.51030754023188,33.488680796663324,24.654376849304363,27.167656460002604,91.41606633182741,29.908705102920532,7.047401083097656,65332.22707264147,113.56973504276723,299.9593091079125,205.3593792300439,83.40792315007337,8.64474643962595,1.0685066456585977,23.602047400675982,4.424357592521907,53.788157286750895,0.05541515846229938,-8.700298925368244,111.94811291799982,12.483605575082706,-2.2553008001481327,-4.462882177912208,19117.02335882726,21.158792846842275,-0.08944631481397636,22.62610297751347,1.5507947260329034,0.08594149821331525,0.1169677405088904
Pisces II,1011030.0,0.9976240770392772,88.14683207967433,28875.771213358228,0.9007266160634436,15.878805358864536,11.791018228399734,143.1467129829174,32.3108246516381,798.8565950378279,105.12260211202371,14.823873147834489,131.95959337300368,3.367056251035512,14.540084191821153,70.32214791782923,73.15841098102038,54.24701794311285,45.1657106273394,2.7916616424990224,25.501405653632048,25.652793943591853,17.42404043920348,30597.56578107408,6016.426398035655,21.150348637989786,108.68470641922458,35.96858783197658,10.613105260287144,47.27333210772836,99.18332651205999,30.949694247322444,15.067640736644607,98789.15287227405,130.08661025708082,162.48642768240302,123.8938249652408,59.43133814301789,6.6338483900272776,1.0361841994470329,22.79367589940497,7.312791134858728,31.051671123719355,0.04445855711835457,-10.42977448647568,-3.9965154842414847,22.927653221764245,-2.2932915042414184,-2.7226547565795958,11292.857386154188,11.824309770043413,0.1340182459631729,5.105155495612024,0.29983783121447044,0.07378485906651268,0.061484545101759644
Andromeda XXV,1011030.0,0.931738628230546,76.99954246402949,30384.128964021784,0.8783929207268548,13.85615312367366,10.482989368624215,153.13618994588296,26.904010837843977,715.6134663820848,51.98719647853264,11.446685013045402,126.54829075534248,2.189830077516242,19.438640625125355,61.27044918871611,60.92852985729309,106.69684051529188,52.6813176804014,2.462342748024757,39.3838333467839,15.99497195425478,11.731275585238006,24486.71799628589,8619.806984810446,20.59121294478557,202.71386459520767,41.39405317978204,23.966345204708126,73.26404286820109,96.3866658224905,32.40836478450657,18.49181462866213,19370.844321868004,108.81761152583259,302.86137671392487,108.61119217431494,60.816772811043215,6.848651251876639,1.019711403613348,12.108581288766231,5.796235305332737,5.109172439764615,0.04005077473280316,-1.7651163019124994,81.45362524976355,37.00799292206186,-0.1463187894253295,-1.2107640620954925,3937.936130352675,-20.34624651450102,-0.023362599942018614,-13.773131753230416,0.7697432595162252,0.11009234675259515,0.16523989142606543
Ursa Minor Dwarf,1011030.0,1.02020900704569,77.22488794979364,106579.76840752923,1.2191916805884504,16.54108738765721,12.370133356066788,92.49140901575308,33.82048793580558,971.2030493342108,106.51946940028526,13.999178606643104,67.21759645153762,3.2122254487471578,12.09573754820551,74.44301750780495,76.09553063976716,90.78770157220808,53.35047650785546,1.7489326430483574,33.03542066335048,26.39168957870385,15.263724759416794,98508.77724819687,4930.3457520229795,18.076284086810947,171.84925107213886,25.552604762269397,29.803511047364456,20.074561265787327,62.18393072776304,38.95957097237701,8.182160693645864,127113.86673778642,121.37192142916595,203.67353494003524,153.7715428723681,86.76255719555088,5.396147473431783,1.060514046378632,57.72587339889738,4.999036384531767,-0.2064570085546076,0.03963141299248263,-5.437886358240348,23.173483163081016,8.362456708290892,-0.65042507426603,-2.665412341286011,39989.286975666124,-1.16804573060179,-0.1551929419851853,-9.245915304026823,0.3085294942947375,0.05140563441666928,0.06150666061489259
